,Village,Village Latitude,Village Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
47,New Delhi,28.63095092773437,77.21727752685547,Veda Restaurant,28.635210214696645,77.21807926655758,Indian Restaurant
48,New Delhi,28.63095092773437,77.21727752685547,Side Wok,28.632907157973833,77.21633720556096,Chinese Restaurant
49,New Delhi,28.63095092773437,77.21727752685547,McDonald's,28.632365736814616,77.21648256126124,Fast Food Restaurant
50,New Delhi,28.63095092773437,77.21727752685547,Smoke House Deli,28.633764,77.221405,Deli / Bodega
51,New Delhi,28.63095092773437,77.21727752685547,Nirula's,28.635506399668113,77.2206047835112,Dessert Shop
52,New Delhi,28.63095092773437,77.21727752685547,Burger King,28.632828449172408,77.22132551263886,Fast Food Restaurant
53,New Delhi,28.63095092773437,77.21727752685547,The Lalit Hotel,28.631110184579857,77.22744966490554,Hotel
54,New Delhi,28.63095092773437,77.21727752685547,Jantar Mantar,28.627730762400688,77.21643592080397,Historic Site
55,New Delhi,28.63095092773437,77.21727752685547,Monkey Bar,28.63151670186656,77.21629239593994,Pub
56,New Delhi,28.63095092773437,77.21727752685547,Ugrasen ki Baoli (Agrasen ki Baoli),28.625819967837163,77.22495513815623,Historic Site
57,New Delhi,28.63095092773437,77.21727752685547,My Bar Lounge & Restaurant,28.632387528689907,77.21671670393215,Bar
58,New Delhi,28.63095092773437,77.21727752685547,McDonald's,28.62653823569003,77.21950133630176,Fast Food Restaurant
59,New Delhi,28.63095092773437,77.21727752685547,Radisson Blu Marina Hotel,28.633896819447788,77.21724092960358,Hotel
60,New Delhi,28.63095092773437,77.21727752685547,The Connaught Hotel,28.63273574411867,77.21308178020092,Miscellaneous Shop
61,New Delhi,28.63095092773437,77.21727752685547,Indian Coffee House,28.630755930400426,77.21605434631832,Café
62,New Delhi,28.63095092773437,77.21727752685547,Kitty Su,28.630956869667365,77.22741977281687,Nightclub
63,New Delhi,28.63095092773437,77.21727752685547,Café Coffee Day,28.631054,77.21697834826568,Coffee Shop
64,New Delhi,28.63095092773437,77.21727752685547,Japanese Fuji Restaurant,28.63309875268639,77.2221218013156,Japanese Restaurant
65,New Delhi,28.63095092773437,77.21727752685547,@Live,28.63547073465791,77.2208127573954,Jazz Club
66,New Delhi,28.63095092773437,77.21727752685547,FIRE,28.628737183341777,77.21649767623988,Indian Restaurant
67,New Delhi,28.63095092773437,77.21727752685547,Hotel Metropolitan Delhi,28.63155782123568,77.20788695781451,Hotel
68,New Delhi,28.63095092773437,77.21727752685547,Fa Yian,28.632793282499158,77.21718821209873,Chinese Restaurant
69,New Delhi,28.63095092773437,77.21727752685547,Gola Sizzlers,28.63518246137902,77.21985990076243,BBQ Joint
70,New Delhi,28.63095092773437,77.21727752685547,MIST,28.628720062553807,77.21629222049741,Italian Restaurant
71,New Delhi,28.63095092773437,77.21727752685547,PVR Rivoli,28.63113875485524,77.2161835964603,Indie Movie Theater
72,New Delhi,28.63095092773437,77.21727752685547,Cafe Coffee Day,28.63609948523326,77.22495786591341,Café
73,New Delhi,28.63095092773437,77.21727752685547,Sakura,28.631309565114773,77.20810381213869,Japanese Restaurant
74,New Delhi,28.63095092773437,77.21727752685547,Kaleva,28.63329860331272,77.20848838202599,Snack Place
75,New Delhi,28.63095092773437,77.21727752685547,Shivaji Stadium Airport Metro,28.628858120041254,77.21138434166267,Light Rail Station
76,New Delhi,28.63095092773437,77.21727752685547,Pioneer's Flavour of China,28.6351857217094,77.21940279006958,Chinese Restaurant
77,New Delhi,28.63095092773437,77.21727752685547,Marks & Spencers,28.63520518846757,77.21982680789628,Clothing Store
78,New Delhi,28.63095092773437,77.21727752685547,Patel Chowk Metro Museum,28.623583672512268,77.21440332017698,History Museum
79,New Delhi,28.63095092773437,77.21727752685547,Privee,28.623151264534663,77.21746330249617,Nightclub
80,New Delhi,28.63095092773437,77.21727752685547,Hotel Janpath,28.62217421804729,77.21845094513996,Hotel
81,New Delhi,28.63095092773437,77.21727752685547,Asian International Cannaught Hotel Delhi (India),28.62203293634009,77.21726119532781,Hotel
82,New Delhi,28.63095092773437,77.21727752685547,Dilli haat,28.63807,77.211056,Souvenir Shop
83,North Delhi,28.63410949707031,77.21691131591797,Wenger's,28.633411895746676,77.21829192902194,Bakery
84,North Delhi,28.63410949707031,77.21691131591797,HOTEL SARAVANA BHAVAN,28.632319466435003,77.21644531748599,South Indian Restaurant
85,North Delhi,28.63410949707031,77.21691131591797,Starbucks Coffee,28.632010831148985,77.21773135560126,Coffee Shop
86,North Delhi,28.63410949707031,77.21691131591797,Connaught Place | कनॉट प्लेस (Connaught Place),28.6327309443951,77.22001768275413,Plaza
87,North Delhi,28.63410949707031,77.21691131591797,Sagar Ratna,28.635487253836967,77.22064969494076,Indian Restaurant
88,North Delhi,28.63410949707031,77.21691131591797,Nizam's Kathi Kabab | निजा़म काठी कबाब,28.634857957123064,77.21946245007211,Indian Restaurant
89,North Delhi,28.63410949707031,77.21691131591797,Fabindia,28.63201193420627,77.21772910740421,Clothing Store
90,North Delhi,28.63410949707031,77.21691131591797,Naturals Ice Cream,28.634455305513185,77.22213885818994,Ice Cream Shop
91,North Delhi,28.63410949707031,77.21691131591797,Immigrants Project - A Cafe in History,28.634055048338602,77.21886681496603,Café
92,North Delhi,28.63410949707031,77.21691131591797,Route 04,28.63488981038038,77.22022508672842,Bar
93,North Delhi,28.63410949707031,77.21691131591797,Odeon Social,28.634414197963707,77.22093550978948,Café
94,North Delhi,28.63410949707031,77.21691131591797,Wenger's Deli,28.633657990718326,77.21813923616,Deli / Bodega
95,North Delhi,28.63410949707031,77.21691131591797,Khan Chacha | खान चाचा | خان چاچا,28.634202294199614,77.22077980678422,Indian Restaurant
96,North Delhi,28.63410949707031,77.21691131591797,Pind Balluchi,28.630318339248806,77.21760032761195,North Indian Restaurant
97,North Delhi,28.63410949707031,77.21691131591797,Farzi Cafe,28.632580798842707,77.22112484247755,Molecular Gastronomy Restaurant
98,North Delhi,28.63410949707031,77.21691131591797,Chaayos,28.631628538643216,77.22036426182864,Café
99,North Delhi,28.63410949707031,77.21691131591797,Warehouse Cafe,28.633775293123456,77.22101540430111,Lounge
100,North Delhi,28.63410949707031,77.21691131591797,United Coffee House,28.63247672337289,77.2211199789975,Indian Restaurant
101,North Delhi,28.63410949707031,77.21691131591797,Rajdhani Thali,28.62999946326596,77.2204011327264,Indian Restaurant
102,North Delhi,28.63410949707031,77.21691131591797,Johnny Rockets,28.630457,77.219594,Bistro
103,North Delhi,28.63410949707031,77.21691131591797,Berco's,28.63240704948879,77.2173230839724,Chinese Restaurant
104,North Delhi,28.63410949707031,77.21691131591797,Unplugged,28.63434534341854,77.22139870930441,Lounge
105,North Delhi,28.63410949707031,77.21691131591797,Warehouse Cafe,28.63372638697029,77.22102407638606,Café
106,North Delhi,28.63410949707031,77.21691131591797,Veda Restaurant,28.635210214696645,77.21807926655758,Indian Restaurant
107,North Delhi,28.63410949707031,77.21691131591797,HOTEL SARAVANA BHAVAN,28.62704114687105,77.21951363035465,South Indian Restaurant
108,North Delhi,28.63410949707031,77.21691131591797,Nando's,28.630946673402416,77.21972076414269,Portuguese Restaurant
109,North Delhi,28.63410949707031,77.21691131591797,Lord of the drinks,28.631747627958458,77.2168956566553,Bar
110,North Delhi,28.63410949707031,77.21691131591797,Odeon Pan Shop,28.634233629735867,77.22079782501127,Food & Drink Shop
111,North Delhi,28.63410949707031,77.21691131591797,The Imperial,28.625548038159426,77.21866351780929,Hotel
112,North Delhi,28.63410949707031,77.21691131591797,The Embassy,28.633590069941445,77.22122128391564,Bar
113,North Delhi,28.63410949707031,77.21691131591797,Tamasha,28.629663327072745,77.22183483476593,Gastropub
114,North Delhi,28.63410949707031,77.21691131591797,Aqua,28.628809037571674,77.21563586358091,Lounge
115,North Delhi,28.63410949707031,77.21691131591797,Panchayat Paan Parlour,28.634073264989183,77.22264498769991,Indian Restaurant
116,North Delhi,28.63410949707031,77.21691131591797,Janpath Street Market,28.628644953888774,77.21915874346587,Flea Market
117,North Delhi,28.63410949707031,77.21691131591797,Barbeque Nation,28.63025338767433,77.22098501777461,BBQ Joint
118,North Delhi,28.63410949707031,77.21691131591797,Fresc Co,28.628415028106655,77.21954938989002,Italian Restaurant
119,North Delhi,28.63410949707031,77.21691131591797,Cha Bar | चा बार,28.630920473614825,77.2221936228799,Tea Room
120,North Delhi,28.63410949707031,77.21691131591797,Chew,28.632001527203066,77.22270642208512,Asian Restaurant
121,North Delhi,28.63410949707031,77.21691131591797,Madras Coffee House (since 1935),28.63176562734097,77.21646960559119,Coffee Shop
122,North Delhi,28.63410949707031,77.21691131591797,Tadka,28.640501116044682,77.21320775083299,Indian Restaurant
123,North Delhi,28.63410949707031,77.21691131591797,Smoke House Deli,28.633764,77.221405,Deli / Bodega
124,North Delhi,28.63410949707031,77.21691131591797,Kwality Restaurant,28.629743645035568,77.21743130219578,Indian Restaurant
125,North Delhi,28.63410949707031,77.21691131591797,"The Square, Cafe Coffee Day",28.626639961580253,77.21928786545695,Café
126,North Delhi,28.63410949707031,77.21691131591797,Nirula's,28.635506399668113,77.2206047835112,Dessert Shop
127,North Delhi,28.63410949707031,77.21691131591797,Side Wok,28.632907157973833,77.21633720556096,Chinese Restaurant
128,North Delhi,28.63410949707031,77.21691131591797,Starbucks,28.630105705208507,77.22053962418308,Coffee Shop
129,North Delhi,28.63410949707031,77.21691131591797,McDonald's,28.632365736814616,77.21648256126124,Fast Food Restaurant
130,North Delhi,28.63410949707031,77.21691131591797,Monsoon Salon & Spa Connaught Place,28.63153437940896,77.22230762243271,Salon / Barbershop
131,North Delhi,28.63410949707031,77.21691131591797,Dunkin' Donuts,28.630181868375203,77.21962210391595,Donut Shop
132,North Delhi,28.63410949707031,77.21691131591797,The Beer Cafe,28.629138722281358,77.2196032154717,Beer Garden
133,North Delhi,28.63410949707031,77.21691131591797,Anand Biryani House,28.62913638616433,77.22012996193826,Indian Restaurant
134,North Delhi,28.63410949707031,77.21691131591797,The Spice Route,28.625577291994166,77.21806493444225,Asian Restaurant
135,North Delhi,28.63410949707031,77.21691131591797,1911,28.6255310755684,77.21871499822704,Mediterranean Restaurant
136,North Delhi,28.63410949707031,77.21691131591797,The Drunkyard Cafe,28.641451,77.215506,Tibetan Restaurant
137,North Delhi,28.63410949707031,77.21691131591797,Radisson Blu Marina Hotel,28.633896819447788,77.21724092960358,Hotel
138,North Delhi,28.63410949707031,77.21691131591797,Burger King,28.632828449172408,77.22132551263886,Fast Food Restaurant
139,North Delhi,28.63410949707031,77.21691131591797,My Bar Lounge & Restaurant,28.632387528689907,77.21671670393215,Bar
140,North Delhi,28.63410949707031,77.21691131591797,Hotel Aman International,28.64151470891798,77.21614825053108,Hotel
141,North Delhi,28.63410949707031,77.21691131591797,쉼터,28.64149453220881,77.21315160796688,Korean Restaurant
142,North Delhi,28.63410949707031,77.21691131591797,The Connaught Hotel,28.63273574411867,77.21308178020092,Miscellaneous Shop
143,North Delhi,28.63410949707031,77.21691131591797,Monkey Bar,28.63151670186656,77.21629239593994,Pub
144,North Delhi,28.63410949707031,77.21691131591797,My Bar,28.64071598696563,77.21068311768227,Bar
145,North Delhi,28.63410949707031,77.21691131591797,Krishna rooftop cafe,28.641079863493733,77.21366067491157,Indian Chinese Restaurant
146,North Delhi,28.63410949707031,77.21691131591797,@Live,28.63547073465791,77.2208127573954,Jazz Club
147,North Delhi,28.63410949707031,77.21691131591797,The exotic roof top Restaurant,28.641039172929673,77.2136341282525,Indian Restaurant
148,North Delhi,28.63410949707031,77.21691131591797,Japanese Fuji Restaurant,28.63309875268639,77.2221218013156,Japanese Restaurant
149,North Delhi,28.63410949707031,77.21691131591797,Jantar Mantar,28.627730762400688,77.21643592080397,Historic Site
150,North Delhi,28.63410949707031,77.21691131591797,Indian Coffee House,28.630755930400426,77.21605434631832,Café
151,North Delhi,28.63410949707031,77.21691131591797,McDonald's,28.62653823569003,77.21950133630176,Fast Food Restaurant
152,North Delhi,28.63410949707031,77.21691131591797,Café Coffee Day,28.631054,77.21697834826568,Coffee Shop
153,North Delhi,28.63410949707031,77.21691131591797,Appetite German bakery,28.640857250087922,77.21175850056954,Snack Place
154,North Delhi,28.63410949707031,77.21691131591797,Hotel Metropolitan Delhi,28.63155782123568,77.20788695781451,Hotel
155,North Delhi,28.63410949707031,77.21691131591797,Gola Sizzlers,28.63518246137902,77.21985990076243,BBQ Joint
156,North Delhi,28.63410949707031,77.21691131591797,Fa Yian,28.632793282499158,77.21718821209873,Chinese Restaurant
157,North Delhi,28.63410949707031,77.21691131591797,Sam's Cafe,28.64110245283158,77.21266027981824,Café
158,North Delhi,28.63410949707031,77.21691131591797,FIRE,28.628737183341777,77.21649767623988,Indian Restaurant
159,North Delhi,28.63410949707031,77.21691131591797,Ramakrishna Ashram Marg Metro Station,28.639131194423946,77.2085666656494,Light Rail Station
160,North Delhi,28.63410949707031,77.21691131591797,Cafe Coffee Day,28.63609948523326,77.22495786591341,Café
161,North Delhi,28.63410949707031,77.21691131591797,Satyam Rooftop Restaurant,28.641198,77.21369,Restaurant
162,North Delhi,28.63410949707031,77.21691131591797,Sakura,28.631309565114773,77.20810381213869,Japanese Restaurant
163,North Delhi,28.63410949707031,77.21691131591797,Brown Bread Bakery,28.640883493288246,77.21228700446335,Bakery
164,North Delhi,28.63410949707031,77.21691131591797,Kaleva,28.63329860331272,77.20848838202599,Snack Place
165,North Delhi,28.63410949707031,77.21691131591797,PVR Rivoli,28.63113875485524,77.2161835964603,Indie Movie Theater
166,North Delhi,28.63410949707031,77.21691131591797,Metropolis Hotel / Tourist Home,28.64070258750328,77.21065447108282,Breakfast Spot
167,North Delhi,28.63410949707031,77.21691131591797,"Hira Sweets, CP",28.635157468979756,77.21998961294145,Diner
168,North Delhi,28.63410949707031,77.21691131591797,"Subway, Paharganj",28.64078003057344,77.2107935835259,Sandwich Place
169,North Delhi,28.63410949707031,77.21691131591797,Vivek Hotel New Delhi,28.64112120405789,77.21265763730432,Hotel
170,North Delhi,28.63410949707031,77.21691131591797,Hotel Hari Piorko,28.641100947236374,77.2141135891901,Hotel
171,North Delhi,28.63410949707031,77.21691131591797,MIST,28.628720062553807,77.21629222049741,Italian Restaurant
172,North Delhi,28.63410949707031,77.21691131591797,Shivaji Stadium Airport Metro,28.628858120041254,77.21138434166267,Light Rail Station
173,North Delhi,28.63410949707031,77.21691131591797,Café Nirvana,28.641333522569326,77.21468332222602,Café
174,North Delhi,28.63410949707031,77.21691131591797,Main Bazaar,28.641255467630547,77.21380286357513,Road
175,North Delhi,28.63410949707031,77.21691131591797,Hotel Gold Regency,28.641489638398298,77.21710400062459,Hotel
176,North Delhi,28.63410949707031,77.21691131591797,NDLS Platform No 12,28.64189801321039,77.22088222971986,Platform
177,North Delhi,28.63410949707031,77.21691131591797,Metropolis Restaurant,28.640752509715924,77.21054093526213,Indian Restaurant
178,North West Delhi,28.696399688720703,77.1270980834961,McDonald's,28.701568463561024,77.12008077140595,Fast Food Restaurant
179,North West Delhi,28.696399688720703,77.1270980834961,Domino's Pizza,28.701,77.124,Pizza Place
180,North West Delhi,28.696399688720703,77.1270980834961,Kaleva,28.70234603963904,77.1335199044803,Fast Food Restaurant
181,North West Delhi,28.696399688720703,77.1270980834961,Aggarwal City Plaza,28.69955767910972,77.11828277952893,Shopping Mall
182,North West Delhi,28.696399688720703,77.1270980834961,Shake square,28.700416863685387,77.13544688035476,Ice Cream Shop
183,North West Delhi,28.696399688720703,77.1270980834961,The Gym,28.701168866155403,77.13497497077051,Gym
184,West Delhi,28.63410949707031,77.21691131591797,Wenger's,28.633411895746676,77.21829192902194,Bakery
185,West Delhi,28.63410949707031,77.21691131591797,HOTEL SARAVANA BHAVAN,28.632319466435003,77.21644531748599,South Indian Restaurant
186,West Delhi,28.63410949707031,77.21691131591797,Starbucks Coffee,28.632010831148985,77.21773135560126,Coffee Shop
187,West Delhi,28.63410949707031,77.21691131591797,Connaught Place | कनॉट प्लेस (Connaught Place),28.6327309443951,77.22001768275413,Plaza
188,West Delhi,28.63410949707031,77.21691131591797,Sagar Ratna,28.635487253836967,77.22064969494076,Indian Restaurant
189,West Delhi,28.63410949707031,77.21691131591797,Nizam's Kathi Kabab | निजा़म काठी कबाब,28.634857957123064,77.21946245007211,Indian Restaurant
190,West Delhi,28.63410949707031,77.21691131591797,Fabindia,28.63201193420627,77.21772910740421,Clothing Store
191,West Delhi,28.63410949707031,77.21691131591797,Naturals Ice Cream,28.634455305513185,77.22213885818994,Ice Cream Shop
192,West Delhi,28.63410949707031,77.21691131591797,Immigrants Project - A Cafe in History,28.634055048338602,77.21886681496603,Café
193,West Delhi,28.63410949707031,77.21691131591797,Route 04,28.63488981038038,77.22022508672842,Bar
194,West Delhi,28.63410949707031,77.21691131591797,Odeon Social,28.634414197963707,77.22093550978948,Café
195,West Delhi,28.63410949707031,77.21691131591797,Wenger's Deli,28.633657990718326,77.21813923616,Deli / Bodega
196,West Delhi,28.63410949707031,77.21691131591797,Khan Chacha | खान चाचा | خان چاچا,28.634202294199614,77.22077980678422,Indian Restaurant
197,West Delhi,28.63410949707031,77.21691131591797,Pind Balluchi,28.630318339248806,77.21760032761195,North Indian Restaurant
198,West Delhi,28.63410949707031,77.21691131591797,Farzi Cafe,28.632580798842707,77.22112484247755,Molecular Gastronomy Restaurant
199,West Delhi,28.63410949707031,77.21691131591797,Chaayos,28.631628538643216,77.22036426182864,Café
200,West Delhi,28.63410949707031,77.21691131591797,Warehouse Cafe,28.633775293123456,77.22101540430111,Lounge
201,West Delhi,28.63410949707031,77.21691131591797,United Coffee House,28.63247672337289,77.2211199789975,Indian Restaurant
202,West Delhi,28.63410949707031,77.21691131591797,Rajdhani Thali,28.62999946326596,77.2204011327264,Indian Restaurant
203,West Delhi,28.63410949707031,77.21691131591797,Johnny Rockets,28.630457,77.219594,Bistro
204,West Delhi,28.63410949707031,77.21691131591797,Berco's,28.63240704948879,77.2173230839724,Chinese Restaurant
205,West Delhi,28.63410949707031,77.21691131591797,Unplugged,28.63434534341854,77.22139870930441,Lounge
206,West Delhi,28.63410949707031,77.21691131591797,Warehouse Cafe,28.63372638697029,77.22102407638606,Café
207,West Delhi,28.63410949707031,77.21691131591797,Veda Restaurant,28.635210214696645,77.21807926655758,Indian Restaurant
208,West Delhi,28.63410949707031,77.21691131591797,HOTEL SARAVANA BHAVAN,28.62704114687105,77.21951363035465,South Indian Restaurant
209,West Delhi,28.63410949707031,77.21691131591797,Nando's,28.630946673402416,77.21972076414269,Portuguese Restaurant
210,West Delhi,28.63410949707031,77.21691131591797,Lord of the drinks,28.631747627958458,77.2168956566553,Bar
211,West Delhi,28.63410949707031,77.21691131591797,Odeon Pan Shop,28.634233629735867,77.22079782501127,Food & Drink Shop
212,West Delhi,28.63410949707031,77.21691131591797,The Imperial,28.625548038159426,77.21866351780929,Hotel
213,West Delhi,28.63410949707031,77.21691131591797,The Embassy,28.633590069941445,77.22122128391564,Bar
214,West Delhi,28.63410949707031,77.21691131591797,Tamasha,28.629663327072745,77.22183483476593,Gastropub
215,West Delhi,28.63410949707031,77.21691131591797,Aqua,28.628809037571674,77.21563586358091,Lounge
216,West Delhi,28.63410949707031,77.21691131591797,Panchayat Paan Parlour,28.634073264989183,77.22264498769991,Indian Restaurant
217,West Delhi,28.63410949707031,77.21691131591797,Janpath Street Market,28.628644953888774,77.21915874346587,Flea Market
218,West Delhi,28.63410949707031,77.21691131591797,Barbeque Nation,28.63025338767433,77.22098501777461,BBQ Joint
219,West Delhi,28.63410949707031,77.21691131591797,Fresc Co,28.628415028106655,77.21954938989002,Italian Restaurant
220,West Delhi,28.63410949707031,77.21691131591797,Cha Bar | चा बार,28.630920473614825,77.2221936228799,Tea Room
221,West Delhi,28.63410949707031,77.21691131591797,Chew,28.632001527203066,77.22270642208512,Asian Restaurant
222,West Delhi,28.63410949707031,77.21691131591797,Madras Coffee House (since 1935),28.63176562734097,77.21646960559119,Coffee Shop
223,West Delhi,28.63410949707031,77.21691131591797,Tadka,28.640501116044682,77.21320775083299,Indian Restaurant
224,West Delhi,28.63410949707031,77.21691131591797,Smoke House Deli,28.633764,77.221405,Deli / Bodega
225,West Delhi,28.63410949707031,77.21691131591797,Kwality Restaurant,28.629743645035568,77.21743130219578,Indian Restaurant
226,West Delhi,28.63410949707031,77.21691131591797,"The Square, Cafe Coffee Day",28.626639961580253,77.21928786545695,Café
227,West Delhi,28.63410949707031,77.21691131591797,Nirula's,28.635506399668113,77.2206047835112,Dessert Shop
228,West Delhi,28.63410949707031,77.21691131591797,Side Wok,28.632907157973833,77.21633720556096,Chinese Restaurant
229,West Delhi,28.63410949707031,77.21691131591797,Starbucks,28.630105705208507,77.22053962418308,Coffee Shop
230,West Delhi,28.63410949707031,77.21691131591797,McDonald's,28.632365736814616,77.21648256126124,Fast Food Restaurant
231,West Delhi,28.63410949707031,77.21691131591797,Monsoon Salon & Spa Connaught Place,28.63153437940896,77.22230762243271,Salon / Barbershop
232,West Delhi,28.63410949707031,77.21691131591797,Dunkin' Donuts,28.630181868375203,77.21962210391595,Donut Shop
233,West Delhi,28.63410949707031,77.21691131591797,The Beer Cafe,28.629138722281358,77.2196032154717,Beer Garden
234,West Delhi,28.63410949707031,77.21691131591797,Anand Biryani House,28.62913638616433,77.22012996193826,Indian Restaurant
235,West Delhi,28.63410949707031,77.21691131591797,The Spice Route,28.625577291994166,77.21806493444225,Asian Restaurant
236,West Delhi,28.63410949707031,77.21691131591797,1911,28.6255310755684,77.21871499822704,Mediterranean Restaurant
237,West Delhi,28.63410949707031,77.21691131591797,The Drunkyard Cafe,28.641451,77.215506,Tibetan Restaurant
238,West Delhi,28.63410949707031,77.21691131591797,Radisson Blu Marina Hotel,28.633896819447788,77.21724092960358,Hotel
239,West Delhi,28.63410949707031,77.21691131591797,Burger King,28.632828449172408,77.22132551263886,Fast Food Restaurant
240,West Delhi,28.63410949707031,77.21691131591797,My Bar Lounge & Restaurant,28.632387528689907,77.21671670393215,Bar
241,West Delhi,28.63410949707031,77.21691131591797,Hotel Aman International,28.64151470891798,77.21614825053108,Hotel
242,West Delhi,28.63410949707031,77.21691131591797,쉼터,28.64149453220881,77.21315160796688,Korean Restaurant
